x y flag
1.055579134448192 4.121964919845251 True
4.644064493313403 4.527175749434776 False
4.194747051564589 4.660646103556191 False
2.1983171704086497 1.1549821967352736 False
1.5352376631309805 0.0758854661569558 True
2.8631179537899643 1.7801142229273725 False
4.52851924838019 0.27577503367500145 False
2.6359898693706003 3.7285149050094253 False
2.0830753065785927 0.24330490841821928 True
3.6879536898004166 0.755200616393103 True
1.9051902331783743 4.080434536172126 True
1.6538963844656211 0.2618591600304493 True
1.7195960605567118 2.80920289408581 True
2.5561907138023416 0.24831942498718895 True
1.6332363271647838 2.11913965895221 True
0.11424965538007426 0.03643326765664201 False
4.348154526520455 2.120995985667054 False
0.21683762868457024 3.0643480468776296 False
2.049082072688754 0.9365848604648097 True
0.5233039378432963 1.3791163066797008 False
2.756626925994195 0.3682575340579397 True
0.11738045702005873 4.906341632891072 False
0.2803528205321709 1.905276283044845 False
1.1533107490472854 4.797312127476865 True
1.6131256539015708 0.0002089556815854099 True
4.561150127641614 0.7332837840579248 False
3.9365247615378705 3.2249337483634664 True
1.3663284024775235 4.930926963057548 True
1.5422769236712042 0.2564881652553469 True
1.7033653334877825 2.6282732169669765 True
3.100620763562582 1.7535994374438468 True
1.2711442975158582 2.2415887033997803 True
2.976982925412413 2.680168895129315 False
3.0521617072423584 0.7019572493855375 True
3.9339048660398652 0.8142990278134055 True
0.020124096216527776 1.0158336482562573 False
0.2786787979606059 0.523352743980926 False
2.6598705379437537 2.670118555992698 False
1.028397093386807 2.6714919312759426 True
2.4199575477272335 3.4171497509418387 False
4.667335691734995 1.2540667339488587 False
4.290720410297709 3.352835277779786 False
1.9336171819996495 4.32188051871263 True
4.572192182239716 4.606723197312873 False
2.7480308281536017 2.7879970639647755 False
4.273844702603729 2.4669609680095017 False
4.897151590236771 3.1231338774669175 False
4.399705400464896 0.06571456429795564 False
2.2675848525590627 4.160097819223334 True
0.16707820605018409 4.2546173358265165 False
4.591040683026807 2.0386154518396182 False
1.3333176865455887 2.2465426607283003 True
3.6417669902378753 4.853966817889343 True
1.5337261725763045 0.7320486576206875 True
1.240841406635823 3.550924895904127 True
4.19682078047681 1.3794403661124377 False
4.298436818740791 3.69532936263039 False
1.7562879235083018 1.1535862357263016 True
1.5890678067233022 1.2695912083426193 True
3.206328932337194 1.2569417540632126 True
1.0849324857667553 4.548056098991515 True
2.168899772172475 4.816675810358413 True
0.5520778624489031 3.9905878937548467 False
4.027665087244617 4.738329083977597 False
0.5146309026507662 3.2382900528481735 False
2.7241266466307064 3.7029167725201626 False
1.2003385753116602 0.16919059585840723 True
4.3482003662103414 0.18897401902854938 False
4.288047462043184 4.237516381976577 False
0.41026504242366424 4.2381640474165785 False
2.913005760301168 2.258118376870288 False
4.958760371054543 0.43433046556733135 False
4.0516145920359845 3.699765823623956 False
3.7308222409013565 3.0536460399042347 True
1.7911965610278302 1.2412878424876506 True
0.44102831987621105 4.652283579081514 False
1.0853636532777833 4.160978609638541 True
2.996560057422691 1.5737307788783506 False
3.3074114709129305 1.3725614492542326 True
1.5386480860128615 0.8878978118229908 True
1.3528618305152562 1.161761830751828 True
4.913056731832431 3.47974975181657 False
0.4918613173136127 1.3636998910889286 False
2.3717281060766036 2.254425345881261 False
1.5779422362525093 4.040834992560356 True
2.180246152424281 2.3913622139041744 False
3.9688224404533115 2.5107149864609375 True
3.7711929519676195 1.04474713944128 True
1.252491073373228 0.7190099121709032 True
0.6225836544385743 1.4277094824506842 False
2.3569628151409328 4.240460221093199 True
2.3481245279983294 0.3709107087631608 True
0.4014770909608778 3.8973318070929452 False
3.602087126528866 1.2062496013634116 True
1.928778623160179 4.414663035262402 True
4.591152249582939 3.4226780962889567 False
2.8148504875439824 3.5529520302693247 False
4.3710130587062155 1.1778176940644363 False
0.47662619423346486 1.8354228849930454 False
0.14092209532337974 2.931590086499975 False
0.7176924942132518 1.4343879444989882 False
2.466559895690125 3.608307270095823 False
1.680887032495888 2.8911451910547625 True
2.111207337180703 1.5604711368652724 False
2.747036208235763 1.4097465025693157 False
4.334562861686394 4.344523903348011 False
4.741555934199951 3.2990979027411815 False
2.436925348976135 3.417091447643422 False
1.3480627159560066 1.0460776197454091 True
4.513870826663289 4.453951863983191 False
2.059266359040458 3.2902354893152075 False
4.780576218669744 2.75354765009805 False
2.5615424295086786 1.939860490929488 False
2.449160316238061 1.1582541652526372 False
4.136596949821855 2.154993289314147 False
3.6600979948391665 3.2732724605171453 True
0.7193303715824523 2.838311182290259 False
0.7710194042797908 1.5538803704121822 False
0.4192557560355703 2.999809226018745 False
4.236671910274119 0.6671926131800715 False
1.74184869404113 3.4877921813030923 True
2.205268917933148 4.50891509456523 True
3.0805871147950343 2.483097482467353 True
1.0348978790199985 4.519076860779388 True
1.6169104029455805 1.767056746206167 True
4.154484936082945 1.8655963532931252 False
3.9562650852663452 3.808575708082915 True
3.1892399995368788 1.5280149647702235 True
1.4300603133217016 1.4788898327886462 True
1.5578227268792362 4.786593486661079 True
4.776671382698087 1.8493608034588738 False
0.2918449876673429 3.6596349966772888 False
3.8620477548654506 0.08918159427911965 True
4.955427995603147 3.5173058096126275 False
3.65147579930658 0.6152033301943499 True
4.987463874980044 1.6007264753521089 False
0.008055470215707627 1.8354335570697344 False
3.2472325320763917 3.7555446868651665 True
4.414724076968782 4.8481533439984625 False
2.297869984226639 1.2087900167608971 False
0.8251928627984462 0.041138655883768416 False
1.9933899722378872 4.536048091088125 True
4.676690731483156 3.6562341384064783 False
4.849050427234394 3.5743079483091993 False
0.44074868231307407 4.784217635155155 False
2.5063736814222635 3.395951049464632 False
4.625177921540498 4.849225240413222 False
4.497999458587425 1.0776861613974587 False
3.0028628952439966 3.8658313995844673 True
0.25814652934844085 1.6789633062573333 False
3.9081820869117068 2.7024842296572382 True
0.6163775685069933 2.3292299587688903 False
4.737837496630906 4.296136931139813 False
2.3063817415685484 3.8909634910532143 False
2.994216098884237 3.0355836929502225 False
2.4591017643703865 2.7723593767716412 False
0.7994931261020999 2.5399316196917336 False
1.0128200977156148 2.2897354720465106 True
0.7448526056203159 0.025917038617747634 False
3.339637827563226 4.296864069349871 True
4.438114227887367 1.8696890509078545 False
0.9526043038960313 4.073966653839987 False
0.582021206027874 0.4344050847573655 False
1.977115356719975 0.2588687436657011 True
3.7061013614061404 4.851572450653086 True
4.652109417827454 0.6884083855059114 False
2.2029020783365194 3.9140228495386946 False
2.6523640132478628 0.5746815629649671 True
1.2535194462425991 2.6670610028174706 True
2.474845503832814 4.036932492187138 True
1.5059405835517454 4.137996526004571 True
2.102205136645572 3.1269467186198927 False
0.5244955631050269 4.388286816317514 False
3.8928901075392734 0.7380298396849438 True
2.246804651671321 2.4881437999453544 False
4.582899122139173 0.9071087243590847 False
3.610720025466698 2.207222813980603 True
1.1060660488885132 2.8794442249588053 True
1.1486411286012372 1.2334218806935004 True
0.6991446388448974 4.665648824341156 False
0.2991936557528796 3.912999677589331 False
1.1112824933196308 0.3703659315963026 True
4.246794693602258 2.2248982526564367 False
4.57539266396082 0.48562822238294445 False
3.8823522399416612 3.623140351721796 True
0.7964950812462063 2.0186453620250417 False
0.7901536864052511 1.5262306719692624 False
3.4362091010871154 4.674188982714948 True
2.1972675040788623 3.486297725942164 False
3.002715208390438 0.02998224820992268 True
4.495762098638113 3.4439885222365425 False
2.040385601077739 4.623882883941924 True
2.2085585774847365 2.8864729597712078 False
2.6784353368681195 2.269112524485216 False
1.548497764893551 0.014029965276907697 True
0.2672172117065652 3.0989934818662297 False
2.7087414353184815 2.40524459884246 False
4.15681859001671 4.020237305829282 False
1.6292591281089008 3.417684550465048 True
2.349090381303745 3.242522250649346 False
2.565391282467793 3.194915853645438 False
3.395687317426423 3.510466357657439 True
2.5932115301003873 1.2954222387551806 False
0.6514469326514455 2.2738562318401683 False
4.321306847335805 1.6016226754171354 False
4.465609049502243 4.209773516763876 False
1.4284060344205236 2.047138201026156 True
3.650454543981729 2.5510284430591774 True
1.314803832808099 1.8786344516175824 True
3.6811379052944533 2.134464147523204 True
1.1983518766718892 3.414851746280934 True
2.825190088342084 3.6331913172088175 False
4.659914017006308 3.7267383433248327 False
4.163371680070837 1.5484276254000118 False
3.7012852477078715 0.34004878531692484 True
0.28426645340409284 0.3823058492385306 False
0.5749017697114067 0.07117392978023884 False
1.690759068885888 3.6922658524583154 True
2.0064985301605063 4.255850052356901 True
1.3929260978817486 4.700609701724793 True
4.400683530010351 0.872641850395186 False
0.11518752085715178 3.0151065696382435 False
2.7067067272709373 2.13010635253085 False
2.290900101578614 1.5402493121698824 False
1.0047262999882673 1.2332209999125805 True
3.4353887778482006 4.352149951031877 True
3.510021141277353 4.75209745623339 True
0.9872080438515324 4.766940304414106 False
4.319653332099659 1.783347399622564 False
4.020061162815007 4.6506205296156935 False
4.408225089096533 1.5410936039223055 False
3.6093741656132643 4.150127630502213 True
3.9881308335350707 4.452071570680463 True
0.17619374805335986 1.3203783689025035 False
0.8965842131627189 1.91057992725721 False
1.4309850776151252 2.337782231315985 True
3.997876630463418 1.9762762125984774 True
2.66074796427489 2.9868536463251694 False
3.5587645947347424 0.18497413327233758 True
3.691144183647601 0.41959430960717636 True
2.4745340222996717 4.448974809570886 True
4.472114740834665 1.3526720049697234 False
1.2324176355715948 0.8796164460222045 True
0.8138044486358309 4.102829539732707 False
1.64687427187733 2.8279549058968456 True
2.241297738027605 0.25012311718708047 True
1.5423707564645301 2.774227009315098 True
2.955062677183048 4.470651605008476 True
3.8146863118364815 1.4364877061011039 True
1.1018080437228162 4.518473398872519 True
3.2199799611374544 1.5952479175205447 True
0.485355459899659 1.023456658131664 False
1.5494496582949757 1.445592881844016 True
2.8787402895933676 1.6392799285204025 False
2.113592962650908 0.08079518320920243 True
1.092501050716499 4.840146410748585 True
1.0845714576944858 1.4841385978928268 True
2.506237230918014 1.525810905897832 False
2.7008039845231178 1.348862419847695 False
4.2940345725034765 1.8754146590557719 False
2.4744660012605495 1.4510577090636407 False
0.3841466630175161 4.839064176584708 False
0.5420780473611936 1.9592899174247242 False
2.742976393660056 0.15303113044768113 True
3.721449718655709 2.185857656429777 True
2.2108018915654792 1.1207157210118694 False
0.22685517498824026 0.5775386988734149 False
0.25081855005908815 1.3757954515238473 False
4.733528028215534 2.4339415102894844 False
4.639755932920211 0.5507685324770523 False
3.316665749707483 0.5909418293036001 True
0.823346649587891 1.788999911172236 False
3.974646333960254 0.4199798394133697 True
4.3956987632227715 4.253438401430519 False
2.943400010531994 1.1052080168930911 False
4.099702127194872 0.15427773704814074 False
2.848574851155638 3.2647722034714626 False
4.814121124688441 0.7918009865652248 False
3.5388380033406994 3.587304009681228 True
4.981782191045139 1.2419876625481279 False
3.2941304523229453 1.9258128749934655 True
1.2823580218695159 1.93324942878428 True
4.347870547518838 2.6286633897085485 False
0.32363239964823987 0.3705496942505654 False
2.651135666870813 1.0105429936788175 False
4.840920371978869 1.233182540096787 False
0.3113561943028248 0.8848833188926292 False
0.08648140334798438 1.8354889921950353 False
2.10512755718516 0.3430830446978955 True
0.7746948182909869 2.5323128575561604 False
4.723536182044811 0.5259645244936978 False
3.4198158872846474 4.077433937328723 True
1.5966204517181808 4.042815754064797 True
3.4234587497850546 2.3179755198838743 True
1.7285426338678316 0.5536563669905342 True
3.4066734265263507 3.788784970423192 True
0.12467081601750474 3.4993852132995413 False
3.0629267183566817 3.6157148186597436 True
4.673309096526333 3.562646644495246 False
0.046118306837572565 1.1344403054898133 False
1.3630019708824732 4.015216142898307 True
0.4158854219802005 2.3225311389254264 False
0.15503339465114951 4.135348957827878 False
2.479682299978379 1.6107610650804527 False
2.8287483774628157 0.3196968762770058 True
1.128965526958337 0.9898368045455047 True
3.8631353490584837 0.021200178153225613 True
2.5501593974244035 3.6880951558744544 False
2.2141794636950722 3.4600112935039973 False
4.694768629736377 3.689799573726866 False
4.31244775485974 2.506134743737249 False
4.37372659953631 2.7156531790271705 False
3.708370859223853 4.197629490899502 True
3.77434003369848 2.969750914088613 True
3.2135343921291826 3.945887176900487 True
2.0886982298734447 2.527354701105918 False
3.941118269089276 3.071447298220822 True
3.400410629537429 2.3271993467866596 True
1.4814303847576227 1.7358270161052354 True
4.988258041261336 4.874692696976453 False
3.5827348625628725 0.7086682727466481 True
0.09327163852239528 2.3723090311644404 False
0.42980033747361923 2.752790337460527 False
3.40164174906767 3.0045068370610997 True
4.005247175438319 0.07683475969016029 False
1.4234106129473072 1.91689236714867 True
4.497944722836697 3.7650236108824435 False
1.8263777439270061 2.4634578940150265 True
1.5389652439389394 1.7313381798158107 True
3.7865482778613675 3.2722867930246844 True
3.7512595084517657 1.085477949064022 True
2.9743989288260937 4.076559303777666 True
2.912305674395426 1.9700340211374594 False
2.3115107037462073 1.1841121955792118 False
3.332491615950631 1.7684878787994385 True
4.890408193748717 1.604298399272982 False
0.18417734193410473 1.6443426762943218 False
1.3148361274400433 0.9213678897752997 True
4.800894149155957 3.522319500294741 False
4.891131690977391 0.6419073410439641 False
1.3531834708334451 3.093044406909981 True
2.7936916057593275 2.2580468386375956 False
0.9705945620087902 1.9682759712157527 False
1.044282501104206 1.0512136503486968 True
1.9896771316413213 0.8699785314592118 True
3.7892909614788435 4.022807871792187 True
1.25818490904777 2.043751445816503 True
1.6778591373074798 4.956625214894626 True
1.0969871971169338 3.6996108272979282 True
4.314640578611743 1.2662552774914393 False
3.2257814352756125 3.394268670428886 True
3.5630649992230627 4.867903257229619 True
3.070228121030846 4.374243005172739 True
4.870033893912972 1.3831487499357924 False
2.299804748994028 0.8495703321110976 True
2.1099824877890647 0.5468341181374703 True
0.15648934841946516 2.3541049564960326 False
0.6696925245525109 0.6219573465751527 False
3.6251257524884584 4.78713503674849 True
2.4889933010035876 0.3215285262543893 True
0.2428156038293422 2.497336177162271 False
4.899129957093173 2.4958691411336913 False
4.78287222220118 2.2402084429168694 False
4.235760897938791 4.202860984074995 False
3.301841444948149 3.2450274317874843 True
3.8465549534717014 2.695861277943439 True
2.939565215955573 0.23425497706622223 True
0.03918915890466057 3.724870948928445 False
2.479209476983024 1.1912907883437711 False
1.3188077053471696 2.398776847103339 True
4.377476210779911 2.5883648624458107 False
4.11421164109262 3.8404964584129493 False
2.456521782607506 3.7590265489410344 False
2.3256080413592564 3.615223920277198 False
2.666121899359583 2.1508310976129663 False
3.524820661005506 4.140416715054051 True
2.17279006380281 3.8845639872497344 False
3.3196136550826214 1.430255941924215 True
3.246622729451592 0.9491381751137334 True
1.1093155862400295 2.978138922477698 True
0.7770998823930886 0.8607148165512329 False
4.505783241160718 0.8819534689731012 False
2.7522948124919724 0.9990559881656197 True
3.0634357110473576 1.34365608881854 True
3.0807878900586627 3.365842418597244 True
1.021036870684768 1.0884651058146866 True
4.600074132221405 4.80334966120904 False
2.677795964252572 1.532143803780079 False
2.376755401261299 4.272074094749735 True
2.492408070110229 2.180029842861985 False
0.5946318731783695 3.1506831859440694 False
0.6425018832123308 3.5560817240434823 False
1.3256623781659804 2.170797426715974 True
3.8028710834189656 1.5188884196520414 True
0.5301185017445204 2.80823701981293 False
0.017729599566240206 2.2954204044127353 False
0.8306765977809938 2.308127165037168 False
3.9621696321509576 1.3399161117595215 True
3.2103814918106344 4.205992816270391 True
0.010085431107176857 0.5807111719567304 False
4.444477636390037 2.6330116297463766 False
0.16726412877017482 2.1235293109327715 False
4.396005020946292 2.4197222493788724 False
0.6004803384401203 2.9389833847861633 False
1.1673898207270017 0.1116384018503691 True
0.7678322381927399 4.254759919895423 False
2.4833992435729995 1.614880324500526 False
2.2012521842762593 0.5499260847152537 True
0.9639870144392604 2.1413208139065167 False
2.359983268808072 3.376269625198776 False
2.5937415766079432 4.527110162085913 True
0.44280859376920667 4.768151725867237 False
1.4477045008805374 3.782777858418853 True
2.9582808376762912 0.22200022790922758 True
0.14254728841302966 4.942088671555646 False
1.212557537590404 3.5103806808685594 True
0.27590303019767726 3.862568450001172 False
1.6103164111069157 0.29425842829803817 True
0.9198528038916115 1.755147853250708 False
1.4557514292766376 0.7471107801843263 True
2.035012057673784 0.929436133343744 True
1.2830631072119447 2.2542677654881267 True
0.5332406146648522 4.023084722699267 False
3.9055801670916868 4.359108082180675 True
0.7643356410641827 1.61919337853438 False
1.1516941984327178 2.433273998147146 True
1.0831044109056098 4.00098373474489 True
0.6993394938007258 2.3683387981880113 False
1.9209447511620685 4.45287019294432 True
3.4603947147211382 2.3986037825251443 True
3.6914100784915327 4.1294837279872345 True
4.339399950381329 2.7504638815233573 False
1.8020649723247806 0.6695041914468464 True
4.506038096800805 3.5017763539536446 False
2.211185348147144 1.8248274168601424 False
1.5191509699843686 4.251904785395405 True
1.0337371449257504 2.3255331169503 True
3.787526755245339 1.8450934802231607 True
1.2470769937705644 0.5730772901074643 True
1.020903162647323 1.0067944109105014 True
3.1074096385587295 1.80950625935688 True
1.0851445316019104 0.7645190553075132 True
2.4567230613890367 0.9133114000388071 True
0.41626552954229956 0.5186493179514001 False
1.1260153974150438 3.6469224412325323 True
1.0576984903180908 3.742513308706743 True
1.9355800933703522 0.8715688733576038 True
0.02577880793796894 4.652752529314986 False
1.7133648763932374 3.0753594265748374 True
4.618435193418004 4.073380275494149 False
4.217295540405126 1.45742323788298 False
0.7425448227967041 2.4225308431497528 False
3.1062610536021267 4.859767962741641 True
3.400002374021725 2.1346070842928393 True
2.8626468654794235 2.1107729496001024 False
2.9303010625486356 1.858899960770573 False
1.6744941248966487 1.9377494910582715 True
1.110820112138703 2.92033799631139 True
1.0678564172174243 2.064160338000138 True
0.8433006232069201 3.504274721280991 False
3.487985489730268 4.608408537160073 True
0.8604236119918462 3.0499361374116147 False
1.7223724913268357 3.146548098752364 True
2.7122516947349573 1.2145944331104996 False
3.8001866011471783 0.5844090623447379 True
4.1001261138134995 4.869589293260869 False
3.414461797442141 0.5131795448391635 True
4.343390307730322 1.8712683048039047 False
4.232263124497598 2.886946102685547 False
3.13192570925199 4.352064413505126 True
4.5313182183304965 2.7257071192063838 False
0.7336162884995584 0.40015116444951426 False
2.3738891879365616 0.04446849588138735 True
1.5513886653405313 3.076285084108376 True
3.589009409982941 0.903892829111756 True
4.174399882160253 1.5556580427267508 False
1.7169918660979238 0.29793070018105494 True
1.877083346362598 1.6628255525508118 True
4.519199061272997 0.8800431190209973 False
1.8735947420633259 0.36438622251288133 True
3.4531515186268797 4.048869138625578 True
4.57447845005095 1.5833897150738379 False
2.828327744450811 3.6965060468994033 False
1.8798505925809517 2.7874614077807007 True
4.846455842758234 3.710376335338887 False
0.6537240206185524 3.058507287826369 False
2.7188212828326104 4.254431361664982 True
0.24447715752525911 4.387986568942714 False
4.787314149226722 4.018540307830614 False
2.2872128661871036 0.8331808972282673 True
4.6606594874392595 4.2734296118535 False
1.7955813385870023 1.4847883203885415 True
2.264825996437173 1.05315226005462 False
0.8005273315451927 1.6877536500716146 False
3.415999251211104 1.5112237781010684 True
0.37008238340559774 3.3692977579514194 False
4.786693983690654 0.11366561903809469 False
3.795549322098612 0.27890122736735135 True
3.572893836304961 3.7757734192073613 True
4.749564897004992 0.554056967346247 False
2.257758016402482 1.8274384531527421 False
2.138022750754607 2.8559172214151185 False
3.0351934344222586 3.790299951749679 True
3.3010066939421154 4.210381423048387 True
3.716115616126365 3.472475558336981 True
0.9530145443178317 0.02126023046412573 False
3.8637995753396925 4.386477546118325 True
0.9684227618828395 0.048030473627246884 False
2.615803077590213 2.1381145544045506 False
0.9375807584031443 1.9643221826800217 False
1.211568720675722 0.7592308824296323 True
4.337171952453876 3.323464439969222 False
2.937440071365405 1.6258524096500508 False
2.173552599395603 0.6817933210842247 True
4.621420414779058 2.0881028707854288 False
4.807056051174429 0.37057580102737964 False
0.920902217956352 1.5638848235069391 False
2.867511658640432 3.628221203466663 False
0.6747279917428617 0.2142242124588961 False
4.417273333181331 2.287115498794848 False
1.4827077378684113 0.8444057335131422 True
3.6568751429587403 4.436915180781328 True
4.163119775382026 2.510470782098047 False
3.420525916284558 1.810152979137038 True
4.997816430273684 2.997611073751636 False
0.8299485019699177 4.997765677454598 False
4.121452991688178 1.477707927457087 False
3.0749548043159054 1.3770840301312393 True
2.7059634585468997 1.267158006539767 False
0.3570356749916409 4.601709443390954 False
3.2300942570298568 2.8190816236703666 True
3.2341106815281457 3.4155369507374567 True
2.555791751289929 2.6269366825936897 False
4.99160929540802 0.6963793372408583 False
2.995610568943237 3.3264660559163115 False
3.284934517847092 0.3114561716535347 True
3.3350295980437017 1.5656549575975425 True
2.228587798500108 1.4977759003934459 False
0.3164604474124222 0.45786503511329124 False
1.8145152889297012 2.9051353198033665 True
3.0023967602639825 0.5732737510896269 True
3.801517690196442 4.996572772874372 True
2.301316369611752 1.433667917987117 False
4.8487828639040504 4.498695193078886 False
4.009639325064934 1.9204342320526935 False
4.712727118532316 1.1694102944858127 False
3.2222471598113462 0.1592542190232643 True
3.2363186437056446 0.19361711549267413 True
4.219990599257319 2.1754745800077857 False
0.6423172344472344 0.7636773957963833 False
0.6556051208511043 2.3488448675868496 False
3.680941071851207 2.8104819823654807 True
1.2476437848498023 0.7391001042134182 True
2.2153438741491858 1.5637537193885813 False
2.857126848151756 2.0737727862261854 False
4.332514123055159 4.20872330904048 False
4.951830619564336 0.7958846931613173 False
2.960719502238077 0.055598507605835734 True
2.101466500993823 3.647451584257277 False
3.2439975511523693 0.3774591643063374 True
4.492886136192363 3.9954360059358756 False
0.498990800568358 4.94593927482786 False
0.7043070579449967 0.8104406584086449 False
0.48356032447162134 2.56431606471683 False
2.9545341841421573 4.364134342478229 True
3.5250643366295424 4.240086091080693 True
0.10804761676403152 0.5644258752839187 False
1.798124191199414 1.33604941922344 True
4.025729764123469 3.7278140424479544 False
3.449102850977316 0.14351347665804093 True
0.758752706702181 3.0751954311708802 False
1.2984523143669553 0.12397970278154924 True
3.89533063427477 4.017116487279207 True
2.0655946942192567 3.143533726963936 False
4.8587906759833865 0.42158794110040754 False
1.9836708997477448 0.5273104395979983 True
4.778935585081763 4.722967022929751 False
2.3913729664763888 1.8124574897229284 False
2.683349815830802 4.860257773973934 True
4.34969388467991 0.3967582735856373 False
0.54834450120825 3.9810743728945734 False
4.861522085449027 4.658687353619027 False
3.3788052985434174 3.1175331145562173 True
1.139044018786675 3.2688135758459236 True
4.404260669131521 2.5915554224313726 False
4.329454730094898 3.14840923789622 False
0.796820441389326 4.033457540942111 False
0.6826643322811898 1.0850017086060464 False
0.12216663940863237 4.616054750392255 False
0.6148538196552117 2.8172968068464757 False
4.217421523929882 4.707160050421251 False
2.166214812610207 0.20555505264575558 True
4.749035567378835 0.562479501843855 False
3.5170352808103162 3.7371556571065465 True
2.034069780719015 4.124410519238423 True
4.806808193075175 3.6343628009035793 False
1.6313652989721195 1.1707812516993594 True
2.8487924004111207 1.9943260963693876 False
0.44147524935614413 2.447455369936704 False
1.656140279498834 1.1851405677978222 True
1.105057965256564 2.314464928489708 True
2.355630536831063 1.9240343936530513 False
2.21449323432671 0.7522356125928248 True
3.5388279106072673 0.47416863142763055 True
4.818804584995926 1.8758732866179684 False
2.741684170883919 4.518996961471396 True
4.953396897207751 1.4098961061232456 False
3.329758655566587 1.3054691608591906 True
4.198063347494591 0.8009281395881129 False
3.5747850037872313 4.34250025349783 True
1.3896607425698848 2.1992437644560714 True
4.145694095887041 0.8763718319532737 False
2.1271112409643056 2.665837044512023 False
4.96400228037835 3.3649873618821857 False
3.336679294071029 1.5640836630679704 True
1.1672238279587477 1.8165700711422428 True
1.8663490312005586 0.24125753087369972 True
2.63526101711021 3.202985541551813 False
1.7768074799358258 0.08127912973107221 True
4.139320596605 2.9567334516837147 False
3.2504766349073764 0.9888490508409725 True
2.542460596040397 1.4836097925671847 False
4.802422676281503 3.5767107972014744 False
0.6778328047703125 1.810766703998255 False
3.2758793269219506 4.775440803409531 True
3.6621705170103636 1.8911147197812772 True
2.6430563865024292 2.7699270124583766 False
0.2119845392161801 4.9337568404005685 False
0.047623893303894715 0.7065237522127266 False
1.4018921361352392 4.544396432707025 True
0.0868114257639907 4.047453023897844 False
4.964763665622948 1.9618511606698315 False
1.5715269656091184 1.1319202549322909 True
3.7674555366993188 4.990429195731169 True
3.6590706243880295 2.614735509105555 True
4.033182498046786 1.6511054583978324 False
3.819083042560318 0.10393407685121203 True
3.085019931056246 1.0116086088636562 True
3.917992211174399 1.3307374211547525 True
2.680527335703241 1.574759763061964 False
3.430334223489538 3.4504530130191284 True
2.9659965938345323 1.05621705011124 False
1.6719087231201857 0.8491868175127437 True
3.8021372888254428 2.8639347932816523 True
4.86006949680042 3.802146722853545 False
4.6524155802413745 4.526710059671858 False
0.27870923062934094 3.593779641592308 False
3.422612400160403 3.0084447924600126 True
4.8656657479125185 0.994119019271365 False
4.169904102575053 3.0631050346143547 False
0.1562272959786526 1.2121848726557145 False
3.3051463693728578 1.199179705280839 True
4.093812183560265 0.014017150439799009 False
2.4113001498100797 2.5110222902596924 False
4.452786858941167 4.550911915166775 False
1.903986366904245 4.141651632260737 True
4.800785555815693 4.25587397371581 False
3.0203374603588906 0.451303163521134 True
1.347742567587329 1.8106476231380408 True
3.587977257484845 4.151051865874552 True
2.736453581295511 4.8925971018716305 True
1.8534514288652426 0.3244488814541757 True
2.7044726181874603 4.215732597497252 True
2.542377767195792 2.100102701058093 False
3.9454784069167608 1.8117032542242701 True
2.683240822560326 3.341476146077339 False
0.022954011220261417 2.796340710100323 False
